mlsFNo,created_at,len_val,format_type
RES-2025-2282,Mar  9 2026 10:29AM,19,OTHER
RES-2025-2971,Mar  9 2026 10:27AM,19,OTHER
RES-2025-3485,Mar  9 2026 10:25AM,19,OTHER
RES-2025-81,Mar  9 2026 10:18AM,19,OTHER
RES-2025-906,Mar  9 2026 10:15AM,19,OTHER
RES-2025-877,Mar  9 2026 10:15AM,19,OTHER
RES-2025-3352,Mar  9 2026 10:12AM,19,OTHER
IND-2023-340,Mar  9 2026 10:07AM,19,OTHER
RES-2024-5715,Mar  9 2026 10:04AM,19,OTHER
RES-2025-1983,Mar  9 2026 10:01AM,19,OTHER
RES-2025-2173,Mar  9 2026 10:01AM,19,OTHER
RES-2025-2171,Mar  9 2026  9:58AM,19,OTHER
RES-2022-6642,Mar  9 2026  9:54AM,19,OTHER
RES-2025-2303,Mar  8 2026 11:43AM,19,OTHER
RES-2025-2154,Mar  8 2026 11:31AM,19,OTHER
RES-2024-5576,Mar  8 2026 11:28AM,19,OTHER
RES-2022-1859,Mar  8 2026 11:16AM,19,OTHER
RES-2025-680,Mar  8 2026 11:12AM,19,OTHER
RES-2025-1779,Mar  8 2026 11:08AM,19,OTHER
COM-2025-693,Mar  8 2026 11:04AM,19,OTHER
RES-2024-2327,Mar  8 2026 10:35AM,19,OTHER
RES-2024-3418,Mar  8 2026 10:32AM,19,OTHER
RES-2025-1777,Mar  8 2026 10:26AM,19,OTHER
RES-2025-1990,Mar  8 2026 10:18AM,19,OTHER
RES-2025-1778,Mar  8 2026 10:13AM,19,OTHER
RES-2025-2302,Mar  8 2026 10:08AM,19,OTHER
RES-2025-1093,Mar  8 2026 10:05AM,19,OTHER
RES-2025-4534,Mar  8 2026 10:02AM,19,OTHER
RES-2025-1780,Mar  8 2026  9:58AM,19,OTHER
RES-2025-4276,Mar  8 2026  9:55AM,19,OTHER
RES-2025-3197,Mar  8 2026  9:49AM,19,OTHER
RES-2025-805,Mar  7 2026  3:41PM,19,OTHER
RES-2024-3788,Mar  7 2026  3:37PM,19,OTHER
RES-2024-4441,Mar  7 2026  3:33PM,19,OTHER
RES-2025-1814,Mar  7 2026  3:30PM,19,OTHER
RES-2025-3032,Mar 11 2026  2:15PM,19,US_TEXT
RES-2025-4581,Mar 11 2026  2:12PM,19,US_TEXT
RES-2024-5606,Mar  7 2026  3:27PM,19,OTHER
RES-2023-5438,Mar 11 2026  2:07PM,19,US_TEXT
RES-2025-6402,Mar  7 2026  3:24PM,19,OTHER
RES-2025-1105,Mar 11 2026  2:05PM,19,US_TEXT
RES-2025-2329,Mar 11 2026  2:01PM,19,US_TEXT
RES-2024-6389,Mar  7 2026  3:21PM,19,OTHER
RES-2024-6390,Mar  7 2026  3:18PM,19,OTHER
RES-2025-2056,Mar  7 2026  3:16PM,19,OTHER
RES-2025-1868,Mar  7 2026  3:12PM,19,OTHER
RES-2024-6128,Mar  7 2026  3:09PM,19,OTHER
RES-2025-558,Mar  7 2026  3:05PM,19,OTHER
RES-2025-625,Mar  7 2026  3:02PM,19,OTHER
RES-2025-464,Mar  7 2026  2:59PM,19,OTHER
RES-2023-25,Mar 11 2026 12:28PM,19,US_TEXT
RES-2024-5605,Mar  7 2026  2:56PM,19,OTHER
RES-2025-591,Mar  7 2026  2:53PM,19,OTHER
RES-2024-2308,Mar 11 2026 12:24PM,19,US_TEXT
RES-2025-510,Mar  7 2026  2:35PM,19,OTHER
RES-2025-3033,Mar 11 2026 12:21PM,19,US_TEXT
RES-2024-6127,Mar  7 2026  2:32PM,19,OTHER
RES-2025-5678,Mar 11 2026 12:17PM,19,US_TEXT
RES-2025-1218,Mar 11 2026 12:15PM,19,US_TEXT
RES-2025-1219,Mar 11 2026 12:12PM,19,US_TEXT
RES-2025-1870,Mar  7 2026  2:28PM,19,OTHER
RES-2025-1230,Mar 11 2026 12:10PM,19,US_TEXT
RES-2025-2742,Mar 11 2026 12:07PM,19,US_TEXT
RES-2025-2057,Mar  7 2026  2:19PM,19,OTHER
RES-2025-1226,Mar 11 2026 12:04PM,19,US_TEXT
RES-2025-145,Mar  7 2026  2:14PM,19,OTHER
RES-2025-1765,Mar  7 2026  2:09PM,19,OTHER
RES-2025-3855,Mar 11 2026 11:56AM,19,US_TEXT
RES-2025-4322,Mar 11 2026 11:54AM,19,US_TEXT
RES-2025-629,Mar  7 2026  2:04PM,19,OTHER
RES-2024-6392,Mar  7 2026  2:01PM,19,OTHER
RES-2025-1220,Mar 11 2026 11:50AM,19,US_TEXT
RES-2025-416,Mar  7 2026  1:58PM,19,OTHER
RES-2025-3050,Mar 11 2026 11:46AM,19,US_TEXT
RES-2024-5942,Mar 11 2026 11:46AM,19,US_TEXT
RES-2025-1225,Mar 11 2026 11:44AM,19,US_TEXT
RES-2014-184,Mar  7 2026  1:55PM,19,OTHER
RES-2025-2197,Mar 11 2026 11:43AM,19,US_TEXT
RES-2025-2158,Mar 11 2026 11:41AM,19,US_TEXT
RES-2025-1224,Mar 11 2026 11:39AM,19,US_TEXT
RES-2025-628,Mar  7 2026  1:49PM,19,OTHER
RES-2025-2553,Mar 11 2026 11:38AM,19,US_TEXT
RES-2025-1222,Mar 11 2026 11:37AM,19,US_TEXT
RES-2025-4580,Mar 11 2026 11:35AM,19,US_TEXT
RES-2024-6042,Mar 11 2026 11:30AM,19,US_TEXT
RES-2023-6342,Mar  7 2026 12:06PM,19,OTHER
RES-2025-2723,Mar 11 2026 11:08AM,19,US_TEXT
RES-2023-7586,Mar 11 2026 11:02AM,19,US_TEXT
RES-2024-6044,Mar 11 2026 11:01AM,19,US_TEXT
RES-2022-7587,Mar 11 2026 10:59AM,19,US_TEXT
RES-2025-3048,Mar 11 2026 10:57AM,19,US_TEXT
RES-2025-1102,Mar 11 2026 10:56AM,19,US_TEXT
RES-2025-5427,Mar 11 2026 10:56AM,19,US_TEXT
RES-2025-3192,Mar 11 2026 10:55AM,19,US_TEXT
RES-2024-2304,Mar 11 2026 10:54AM,19,US_TEXT
RES-2025-5438,Mar 11 2026 10:53AM,19,US_TEXT
RES-2022-7340,Mar 11 2026 10:52AM,19,US_TEXT
RES-2025-3691,Mar 11 2026 10:52AM,19,US_TEXT
RES-2025-3368,Mar 11 2026 10:50AM,19,US_TEXT
RES-2025-1030,Mar 11 2026 10:49AM,19,US_TEXT
RES-2022-761,Mar 11 2026 10:49AM,19,US_TEXT
RES-2024-609,Mar  7 2026 10:23AM,19,OTHER
RES-2024-1587,Mar 11 2026 10:45AM,19,US_TEXT
RES-2025-4721,Mar 11 2026 10:45AM,19,US_TEXT
RES-2024-2141,Mar  7 2026 10:18AM,19,OTHER
RES-2025-2551,Mar 11 2026 10:42AM,19,US_TEXT
RES-2025-3883,Mar 11 2026 10:42AM,19,US_TEXT
RES-2024-3426,Mar 11 2026 10:41AM,19,US_TEXT
RES-2024-4443,Mar  7 2026 10:11AM,19,OTHER
RES-2024-6361,Mar 11 2026 10:40AM,19,US_TEXT
RES-2025-3941,Mar 11 2026 10:39AM,19,US_TEXT
RES-2024-6051,Mar  7 2026  9:59AM,19,OTHER
RES-2025-3359,Mar 11 2026 10:37AM,19,US_TEXT
RES-2025-912,Mar 11 2026 10:37AM,19,US_TEXT
RES-2025-6179,Mar 11 2026 10:36AM,19,US_TEXT
RES-2025-3464,Mar  7 2026  9:57AM,19,OTHER
RES-2024-2306,Mar 11 2026 10:34AM,19,US_TEXT
RES-2025-1216,Mar 11 2026 10:34AM,19,US_TEXT
RES-2025-4720,Mar 11 2026 10:33AM,19,US_TEXT
RES-2025-1655,Mar  7 2026  9:52AM,19,OTHER
RES-2025-1229,Mar 11 2026 10:32AM,19,US_TEXT
RES-2022-2316,Mar  7 2026  9:49AM,19,OTHER
RES-2025-3358,Mar 11 2026 10:30AM,19,US_TEXT
RES-2025-1207,Mar 11 2026 10:29AM,19,US_TEXT
RES-2024-4440,Mar  7 2026  9:40AM,19,OTHER
RES-2022-2320,Mar  7 2026  9:37AM,19,OTHER
RES-2025-3466,Mar  7 2026  9:26AM,19,OTHER
RES-2024-1808,Mar 11 2026 10:23AM,19,US_TEXT
RES-2025-6182,Mar 11 2026 10:22AM,19,US_TEXT
RES-2024-2309,Mar 11 2026 10:22AM,19,US_TEXT
RES-2025-766,Mar  7 2026  9:15AM,19,OTHER
RES-2025-1210,Mar 11 2026 10:19AM,19,US_TEXT
RES-2024-3427,Mar 11 2026 10:18AM,19,US_TEXT
RES-2025-6192,Mar 11 2026 10:18AM,19,US_TEXT
RES-2025-1647,Mar  7 2026  9:10AM,19,OTHER
RES-2025-3295,Mar 11 2026 10:16AM,19,US_TEXT
RES-2024-5930,Mar 11 2026 10:16AM,19,US_TEXT
RES-2025-6187,Mar 11 2026 10:14AM,19,US_TEXT
RES-2025-2157,Mar 11 2026 10:14AM,19,US_TEXT
RES-2024-4442,Mar  7 2026  9:06AM,19,OTHER
RES-2025-897,Mar 11 2026 10:12AM,19,US_TEXT
RES-2025-6181,Mar 11 2026 10:11AM,19,US_TEXT
RES-2025-3121,Mar 11 2026 10:11AM,19,US_TEXT
RES-2025-3433,Mar  7 2026  8:57AM,19,OTHER
RES-2025-6183,Mar 11 2026 10:08AM,19,US_TEXT
RES-2025-2737,Mar 11 2026 10:06AM,19,US_TEXT
RES-2022-969,Mar 11 2026 10:05AM,19,US_TEXT
RES-2024-6418,Mar 11 2026 10:04AM,19,US_TEXT
RES-2025-1221,Mar 11 2026 10:01AM,19,US_TEXT
RES-2025-6118,Mar 11 2026 10:01AM,19,US_TEXT
RES-2025-909,Mar 11 2026 10:00AM,19,US_TEXT
RES-2025-1104,Mar 11 2026  9:58AM,19,US_TEXT
RES-2025-1223,Mar 11 2026  9:59AM,19,US_TEXT
RES-2025-793,Mar 11 2026  9:55AM,19,US_TEXT
RES-2024-890,Mar 11 2026  9:52AM,19,US_TEXT
RES-2025-3693,Mar 11 2026  9:51AM,19,US_TEXT
RES-2025-911,Mar 11 2026  9:50AM,19,US_TEXT
RES-2025-1969,Mar 11 2026  9:48AM,19,US_TEXT
RES-2024-2305,Mar 11 2026  9:47AM,19,US_TEXT
RES-2025-971,Mar 11 2026  9:44AM,19,US_TEXT
RES-2025-4855,Mar 11 2026  9:42AM,19,US_TEXT
RES-2024-6379,Mar 11 2026  9:39AM,19,US_TEXT
RES-2025-3049,Mar 11 2026  9:37AM,19,US_TEXT
RES-2024-2307,Mar 11 2026  9:37AM,19,US_TEXT
RES-2025-3747,Mar 11 2026  9:34AM,19,US_TEXT
RES-2025-2005,Mar 11 2026  9:29AM,19,US_TEXT
RES-2025-6064,Mar 10 2026  2:49PM,19,US_TEXT
RES-2025-1722,Mar 10 2026  2:48PM,19,US_TEXT
RES-2025-755,Mar 10 2026  2:45PM,19,US_TEXT
RES-2025-4593,Mar 10 2026  2:45PM,19,US_TEXT
RES-2024-3889,Mar 10 2026  2:42PM,19,US_TEXT
RES-2022-342,Mar  6 2026 12:15PM,19,OTHER
RES-2025-5329,Mar 10 2026  2:36PM,19,US_TEXT
RES-2025-4374,Mar 10 2026  2:33PM,19,US_TEXT
COM-2022-170,Mar  6 2026 12:03PM,19,OTHER
RES-2025-6189,Mar 10 2026  2:30PM,19,US_TEXT
RES-2023-261,Mar  6 2026 12:01PM,19,OTHER
RES-2025-3363,Mar 10 2026  2:28PM,19,US_TEXT
RES-2023-260,Mar  6 2026 11:58AM,19,OTHER
RES-2025-380,Mar 10 2026  2:24PM,19,US_TEXT
RES-2022-4096,Mar  6 2026 11:55AM,19,OTHER
RES-2025-173,Mar 10 2026  2:23PM,19,US_TEXT
RES-2023-7039,Mar 10 2026  2:21PM,19,US_TEXT
RES-2025-6185,Mar 10 2026  2:19PM,19,US_TEXT
RES-2025-3052,Mar 10 2026  2:18PM,19,US_TEXT
RES-2025-963,Mar  6 2026 11:47AM,19,OTHER
RES-2025-6184,Mar 10 2026  2:15PM,19,US_TEXT
RES-2025-6168,Mar 10 2026  2:12PM,19,US_TEXT
RES-2023-5437,Mar 10 2026  2:10PM,19,US_TEXT
RES-2025-3402,Mar 10 2026  2:06PM,19,US_TEXT
RES-2022-3220,Mar  6 2026 11:22AM,19,OTHER
RES-2025-381,Mar 10 2026  1:01PM,19,US_TEXT
RES-2025-1101,Mar 10 2026 12:59PM,19,US_TEXT
RES-2025-3375,Mar 10 2026 12:57PM,19,US_TEXT
RES-2022-6378,Mar  6 2026 11:17AM,19,OTHER
RES-2022-6379,Mar  6 2026 11:05AM,19,OTHER
RES-2025-1097,Mar 10 2026 12:31PM,19,US_TEXT
RES-2022-3219,Mar  6 2026 10:51AM,19,OTHER
RES-2024-4551,Mar 10 2026 12:24PM,19,US_TEXT
RES-2025-964,Mar 10 2026 12:22PM,19,US_TEXT
RES-2022-4007,Mar  6 2026 10:12AM,19,OTHER
RES-2025-1063,Mar 10 2026 12:19PM,19,US_TEXT
RES-2024-5597,Mar 10 2026 12:16PM,19,US_TEXT
RES-2025-969,Mar 10 2026 12:15PM,19,US_TEXT
RES-2025-1929,Mar 10 2026 12:12PM,19,US_TEXT
RES-2025-2529,Mar 10 2026 12:11PM,19,US_TEXT
RES-2025-967,Mar 10 2026 12:08PM,19,US_TEXT
RES-2025-2181,Mar 10 2026 12:07PM,19,US_TEXT
RES-2025-1787,Mar 10 2026 12:06PM,19,US_TEXT
RES-2025-1087,Mar 10 2026 12:03PM,19,US_TEXT
RES-2025-2371,Mar 10 2026 12:00PM,19,US_TEXT
RES-2025-1675,Mar 10 2026 11:59AM,19,US_TEXT
RES-2025-1005,Mar 10 2026 11:56AM,19,US_TEXT
RES-2025-746,Mar 10 2026 11:55AM,19,US_TEXT
RES-2022-4025,Mar 10 2026 11:53AM,19,US_TEXT
RES-2025-2227,Mar  5 2026 11:14AM,19,OTHER
RES-2025-836,Mar 10 2026 11:44AM,19,US_TEXT
RES-2025-740,Mar 10 2026 11:40AM,19,US_TEXT
RES-2025-2384,Mar 10 2026 11:24AM,19,US_TEXT
RES-2025-3092,Mar  4 2026  2:48PM,19,OTHER
RES-2025-1065,Mar 10 2026 11:17AM,19,US_TEXT
RES-2025-1980,Mar 10 2026 11:14AM,19,US_TEXT
RES-2025-1821,Mar  4 2026  2:44PM,19,OTHER
RES-2025-1942,Mar 10 2026 11:12AM,19,US_TEXT
RES-2025-2002,Mar 10 2026 11:12AM,19,US_TEXT
RES-2025-2336,Mar  4 2026  2:38PM,19,OTHER
RES-2025-2286,Mar 10 2026 11:09AM,19,US_TEXT
RES-2025-85,Mar 10 2026 11:04AM,19,US_TEXT
RES-2025-652,Mar 10 2026 11:05AM,19,US_TEXT
RES-2025-86,Mar 10 2026 11:02AM,19,US_TEXT
RES-2025-3684,Mar  4 2026  2:27PM,19,OTHER
RES-2024-3545,Mar 10 2026 10:59AM,19,US_TEXT
RES-2024-3543,Mar 10 2026 10:56AM,19,US_TEXT
RES-2024-6230,Mar  4 2026  2:24PM,19,OTHER
RES-2025-739,Mar 10 2026 10:54AM,19,US_TEXT
RES-2024-3544,Mar 10 2026 10:52AM,19,US_TEXT
RES-2025-1871,Mar 10 2026 10:51AM,19,US_TEXT
RES-2024-6149,Mar  4 2026  2:21PM,19,OTHER
RES-2025-701,Mar 10 2026 10:48AM,19,US_TEXT
RES-2025-3463,Mar 10 2026 10:44AM,19,US_TEXT
RES-2025-2369,Mar  4 2026  2:10PM,19,OTHER
RES-2024-6370,Mar 10 2026 10:43AM,19,US_TEXT
RES-2025-653,Mar 10 2026 10:40AM,19,US_TEXT
RES-2024-6369,Mar 10 2026 10:38AM,19,US_TEXT
RES-2024-6305,Mar 10 2026 10:37AM,19,US_TEXT
RES-2025-3233,Mar 10 2026 10:34AM,19,US_TEXT
RES-2025-2247,Mar 10 2026 10:33AM,19,US_TEXT
RES-2025-3228,Mar 10 2026 10:31AM,19,US_TEXT
RES-2025-678,Mar  4 2026 12:51PM,19,OTHER
RES-2025-3235,Mar 10 2026 10:27AM,19,US_TEXT
RES-2025-3231,Mar 10 2026 10:25AM,19,US_TEXT
RES-2025-3232,Mar 10 2026 10:22AM,19,US_TEXT
RES-2025-3044,Mar  4 2026 12:44PM,19,OTHER
RES-2024-4561,Mar 10 2026 10:18AM,19,US_TEXT
RES-2025-3043,Mar  4 2026 12:30PM,19,OTHER
RES-2025-3933,Mar 10 2026 10:09AM,19,US_TEXT
RES-2025-2368,Mar  4 2026 12:26PM,19,OTHER
RES-2025-3229,Mar 10 2026 10:06AM,19,US_TEXT
RES-2025-443,Mar  4 2026 12:20PM,19,OTHER
RES-2025-84,Mar 10 2026 10:03AM,19,US_TEXT
RES-2025-858,Mar  4 2026 12:17PM,19,OTHER
RES-2025-6049,Mar 10 2026 10:00AM,19,US_TEXT
RES-2025-1673,Mar 10 2026 10:00AM,19,US_TEXT
RES-2025-189,Mar  4 2026 12:14PM,19,OTHER
RES-2025-1212,Mar 10 2026  9:56AM,19,US_TEXT
RES-2025-3748,Mar 10 2026  9:53AM,19,US_TEXT
RES-2025-2341,Mar  4 2026 12:10PM,19,OTHER
RES-2025-4611,Mar 10 2026  9:50AM,19,US_TEXT
RES-2025-647,Mar 10 2026  9:49AM,19,US_TEXT
RES-2025-3045,Mar  4 2026 12:03PM,19,OTHER
RES-2025-3374,Mar 10 2026  9:47AM,19,US_TEXT
RES-2025-3038,Mar 10 2026  9:44AM,19,US_TEXT
RES-2024-2221,Mar  4 2026 11:54AM,19,OTHER
RES-2025-679,Mar  4 2026 11:52AM,19,OTHER
RES-2025-2270,Mar 10 2026  9:39AM,19,US_TEXT
RES-2025-3234,Mar 10 2026  9:36AM,19,US_TEXT
RES-2025-6178,Mar  4 2026 11:52AM,19,OTHER
RES-2025-2351,Mar 10 2026  9:31AM,19,US_TEXT
RES-2025-1674,Mar 10 2026  9:28AM,19,US_TEXT
RES-2025-4408,Mar  4 2026 11:49AM,19,OTHER
RES-2025-3074,Mar 10 2026  9:24AM,19,US_TEXT
RES-2025-2219,Mar  4 2026 11:45AM,19,OTHER
RES-2025-3047,Mar  4 2026 11:42AM,19,OTHER
RES-2025-3008,Mar  4 2026 11:41AM,19,OTHER
RES-2025-4719,Mar  4 2026 11:37AM,19,OTHER
RES-2025-3479,Mar  4 2026 11:33AM,19,OTHER
RES-2025-227,Mar  4 2026 11:32AM,19,OTHER
RES-2025-4544,Mar  4 2026 11:29AM,19,OTHER
RES-2025-3046,Mar  4 2026 11:27AM,19,OTHER
RES-2025-1816,Mar  4 2026 10:59AM,19,OTHER
COM-2025-743,Mar  4 2026 10:40AM,19,OTHER
RES-2025-6063,Mar  4 2026 10:32AM,19,OTHER
RES-2025-3885,Mar  4 2026 10:26AM,19,OTHER
RES-2025-4564,Mar  4 2026 10:19AM,19,OTHER
RES-2025-4376,Mar  4 2026 10:14AM,19,OTHER
RES-2025-4375,Mar  4 2026 10:01AM,19,OTHER
RES-2025-3909,Mar  4 2026  9:57AM,19,OTHER
RES-2026-72,Mar  4 2026  9:49AM,19,OTHER
RES-2025-3246,Mar  3 2026  2:50PM,19,OTHER
RES-2025-6132,Mar  3 2026  2:47PM,19,OTHER
RES-2025-2994,Mar  3 2026  2:39PM,19,OTHER
RES-2025-3245,Mar  3 2026  2:36PM,19,OTHER
RES-2025-3926,Mar  3 2026  2:32PM,19,OTHER
RES-2025-4373,Mar  3 2026 12:58PM,19,OTHER
RES-2025-6273,Mar  3 2026 12:27PM,19,OTHER
RES-2023-7191,Mar  3 2026 11:56AM,19,OTHER
RES-2023-1008,Mar  3 2026 11:52AM,19,OTHER
RES-2025-1807,Mar  3 2026 11:46AM,19,OTHER
RES-2025-700,Mar  3 2026 11:43AM,19,OTHER
RES-2022-6644,Mar  3 2026 11:32AM,19,OTHER
RES-2024-891,Mar  3 2026 11:26AM,19,OTHER
RES-2025-873,Mar  3 2026 11:22AM,19,OTHER
RES-2024-5984,Mar  3 2026 11:18AM,19,OTHER
RES-2025-573,Mar  3 2026 11:10AM,19,OTHER
RES-2025-965,Mar  3 2026 11:08AM,19,OTHER
RES-2024-3428,Mar  3 2026 11:04AM,19,OTHER
RES-2025-959,Mar  3 2026 11:03AM,19,OTHER
RES-2024-892,Mar  3 2026 11:01AM,19,OTHER
RES-2025-1649,Mar  3 2026 11:00AM,19,OTHER
RES-2025-1668,Mar  3 2026 10:48AM,19,OTHER
RES-2025-743,Mar  3 2026 10:34AM,19,OTHER
RES-2022-333,Mar  3 2026 10:30AM,19,OTHER
RES-2024-6402,Mar  3 2026 10:26AM,19,OTHER
RES-2020-1954,Mar  2 2026 12:42PM,19,OTHER
RES-2025-2294,Mar  2 2026 11:51AM,19,OTHER
RES-2023-1481,Mar  2 2026 11:43AM,19,OTHER
RES-2025-3681,Mar  2 2026 11:40AM,19,OTHER
RES-2025-2049,Mar  2 2026 11:38AM,19,OTHER
RES-2025-2162,Mar  2 2026 11:35AM,19,OTHER
RES-2026-164,Mar  2 2026 11:28AM,19,OTHER
RES-2025-2048,Mar  2 2026 11:25AM,19,OTHER
RES-2024-2316,Mar  2 2026 11:21AM,19,OTHER
RES-2025-3682,Mar  2 2026 11:17AM,19,OTHER
RES-2023-6873,Mar  2 2026 11:14AM,19,OTHER
RES-2024-1914,Mar  2 2026 11:05AM,19,OTHER
RES-2024-6239,Mar  2 2026 11:02AM,19,OTHER
RES-2025-422,Mar  2 2026 10:58AM,19,OTHER
RES-2025-3680,Mar  2 2026 10:55AM,19,OTHER
RES-2024-1556,Mar  2 2026 10:51AM,19,OTHER
RES-2025-336,Mar  2 2026 10:45AM,19,OTHER
RES-2025-2292,Mar  2 2026 10:43AM,19,OTHER
RES-2025-798,Mar  2 2026 10:40AM,19,OTHER
RES-2025-3174,Mar  2 2026 10:37AM,19,OTHER
RES-2025-3683,Mar  2 2026 10:34AM,19,OTHER
RES-2024-5598,Mar  2 2026 10:21AM,19,OTHER
RES-2025-3173,Mar  2 2026 10:06AM,19,OTHER
RES-2025-95,Mar  1 2026  2:17PM,19,OTHER
RES-2024-1925,Mar  1 2026 11:47AM,19,OTHER
RES-2024-5613,Feb 28 2026  1:52PM,19,US_TEXT
RES-2024-4152,Feb 28 2026  1:46PM,19,US_TEXT
RES-2024-3764,Feb 27 2026  1:03PM,19,US_TEXT
RES-2021-2499,Feb 27 2026 12:03PM,19,US_TEXT
RES-2021-2500,Feb 27 2026 11:40AM,19,US_TEXT
RES-2023-5446,Feb 27 2026 10:08AM,19,US_TEXT
RES-2023-7091,Feb 26 2026 12:27PM,19,US_TEXT
RES-2024-3464,Feb 26 2026 12:23PM,19,US_TEXT
RES-2024-823,Feb 26 2026 12:19PM,19,US_TEXT
RES-2023-707,Feb 26 2026 12:08PM,19,US_TEXT
RES-2023-6506,Feb 26 2026 11:56AM,19,US_TEXT
RES-2025-3238,Feb 26 2026 11:53AM,19,US_TEXT
RES-2025-1034,Feb 26 2026 11:45AM,19,US_TEXT
RES-2025-2224,Feb 26 2026 11:41AM,19,US_TEXT
RES-2024-4236,Feb 26 2026 11:37AM,19,US_TEXT
RES-2025-879,Feb 26 2026 11:34AM,19,US_TEXT
RES-2023-7097,Feb 26 2026 11:06AM,19,US_TEXT
RES-2025-2592,Feb 26 2026 11:02AM,19,US_TEXT
RES-2023-5684,Feb 26 2026 10:57AM,19,US_TEXT
RES-2023-704,Feb 26 2026 10:53AM,19,US_TEXT
RES-2023-7098,Feb 26 2026 10:47AM,19,US_TEXT
RES-2025-1155,Feb 26 2026 10:42AM,19,US_TEXT
RES-2025-160,Feb 26 2026 10:38AM,19,US_TEXT
RES-2023-1480,Feb 26 2026 10:33AM,19,US_TEXT
RES-2024-4153,Feb 26 2026 10:29AM,19,US_TEXT
RES-2023-6114,Feb 26 2026 10:25AM,19,US_TEXT
RES-2023-706,Feb 26 2026 10:17AM,19,US_TEXT
COM-2022-169,Feb 26 2026 10:16AM,19,US_TEXT
RES-2023-7179,Feb 26 2026 10:13AM,19,US_TEXT
RES-2023-6507,Feb 26 2026  9:53AM,19,US_TEXT
RES-2024-5899,Feb 25 2026 12:34PM,19,US_TEXT
RES-2020-3870,Feb 25 2026 12:33PM,19,US_TEXT
RES-2024-4156,Feb 25 2026 12:32PM,19,US_TEXT
RES-2024-5646,Feb 25 2026 12:31PM,19,US_TEXT
RES-2024-2139,Feb 25 2026 12:28PM,19,US_TEXT
RES-2022-7193,Feb 25 2026 12:23PM,19,US_TEXT
RES-2026-160,Feb 25 2026 12:21PM,19,US_TEXT
RES-2024-4155,Feb 25 2026 12:17PM,19,US_TEXT
RES-2025-3432,Feb 25 2026 12:15PM,19,US_TEXT
RES-2025-139,Feb 25 2026 12:09PM,19,US_TEXT
RES-2024-5642,Feb 25 2026 12:09PM,19,US_TEXT
RES-2025-741,Feb 25 2026 12:06PM,19,US_TEXT
RES-2022-4483,Feb 25 2026 12:02PM,19,US_TEXT
RES-2024-1805,Feb 25 2026 11:57AM,19,US_TEXT
RES-2025-383,Feb 25 2026 11:56AM,19,US_TEXT
RES-2023-6956,Feb 25 2026 11:52AM,19,US_TEXT
RES-2023-5685,Feb 25 2026 11:45AM,19,US_TEXT
IND-2024-21,Feb 25 2026 11:45AM,19,US_TEXT
RES-2025-3236,Feb 25 2026 11:42AM,19,US_TEXT
RES-2025-1977,Feb 24 2026  2:59PM,19,US_TEXT
RES-2025-744,Feb 24 2026  2:56PM,19,US_TEXT
RES-2024-6120,Feb 24 2026  2:55PM,19,US_TEXT
RES-2025-2345,Feb 24 2026  2:52PM,19,US_TEXT
RES-2025-5689,Feb 24 2026  2:48PM,19,US_TEXT
RES-2025-1921,Feb 24 2026  2:45PM,19,US_TEXT
RES-2025-2047,Feb 24 2026  2:44PM,19,US_TEXT
RES-2025-6121,Feb 24 2026  2:41PM,19,US_TEXT
RES-2025-1137,Feb 24 2026  2:40PM,19,US_TEXT
RES-2025-5690,Feb 24 2026  2:32PM,19,US_TEXT
RES-2025-2346,Feb 24 2026  2:25PM,19,US_TEXT
RES-2025-2169,Feb 24 2026  2:22PM,19,US_TEXT
RES-2025-2347,Feb 24 2026  2:21PM,19,US_TEXT
RES-2023-872,Feb 24 2026  2:19PM,19,US_TEXT
RES-2025-2398,Feb 24 2026  2:16PM,19,US_TEXT
RES-2025-1935,Feb 24 2026  2:13PM,19,US_TEXT
RES-2025-3093,Feb 24 2026  2:08PM,19,US_TEXT
RES-2025-730,Feb 24 2026  2:04PM,19,US_TEXT
RES-2025-1134,Feb 24 2026  1:55PM,19,US_TEXT
RES-2025-3830,Feb 24 2026 12:37PM,19,US_TEXT
RES-2023-6121,Feb 24 2026 12:02PM,19,US_TEXT
RES-2023-349,Feb 24 2026 11:58AM,19,US_TEXT
RES-2025-2570,Feb 24 2026 11:56AM,19,US_TEXT
RES-2025-142,Feb 24 2026 11:53AM,19,US_TEXT
RES-2024-4293,Feb 24 2026 11:50AM,19,US_TEXT
RES-2023-5888,Feb 24 2026 11:48AM,19,US_TEXT
RES-2026-100,Feb 24 2026 11:48AM,19,US_TEXT
RES-2024-5644,Feb 24 2026 11:46AM,19,US_TEXT
RES-2024-824,Feb 24 2026 11:45AM,19,US_TEXT
RES-2023-6908,Feb 24 2026 11:43AM,19,US_TEXT
RES-2023-705,Feb 24 2026 11:41AM,19,US_TEXT
RES-2023-6943,Feb 24 2026 11:39AM,19,US_TEXT
RES-2024-707,Feb 24 2026 11:39AM,19,US_TEXT
RES-2025-5750,Feb 24 2026 11:38AM,19,US_TEXT
RES-2023-1479,Feb 24 2026 11:36AM,19,US_TEXT
RES-2025-5748,Feb 24 2026 11:34AM,19,US_TEXT
RES-2025-1217,Feb 24 2026 11:30AM,19,US_TEXT
RES-2023-5897,Feb 24 2026 11:30AM,19,US_TEXT
RES-2025-3942,Feb 24 2026 11:27AM,19,US_TEXT
